"",timestamp,"",X,W,C,Y
372,2025-11-20T13:25:17.992754,72,1.475466,6.598611,A,13.011691
373,2025-11-20T13:25:17.992754,73,6.854638,-4.796420,C,1.457643
374,2025-11-20T13:25:17.992754,74,4.696274,3.117401,B,6.911956
375,2025-11-20T13:25:17.992754,75,-0.747486,0.923038,C,5.908858
376,2025-11-20T13:25:17.992754,76,7.143819,4.752044,B,11.551406
377,2025-11-20T13:25:17.992754,77,4.282066,4.040697,B,6.872129
378,2025-11-20T13:25:17.992754,78,1.088544,-2.214236,C,2.135957
379,2025-11-20T13:25:17.992754,79,0.740484,3.505087,A,6.998702
380,2025-11-20T13:25:17.992754,80,7.813988,-0.300011,A,7.777837
381,2025-11-20T13:25:17.992754,81,8.858070,0.295265,A,6.388556
382,2025-11-20T13:25:17.992754,82,7.687030,6.063106,B,16.661372
383,2025-11-20T13:25:17.992754,83,1.980145,0.715765,A,3.430461
384,2025-11-20T13:25:17.992754,84,8.157365,-1.601108,C,4.112390
385,2025-11-20T13:25:17.992754,85,16.158107,2.752705,A,13.696576
386,2025-11-20T13:25:17.992754,86,1.118951,-3.680660,C,-1.200860
387,2025-11-20T13:25:17.992754,87,6.905280,2.602824,A,8.801504
388,2025-11-20T13:25:17.992754,88,5.320419,6.531705,B,12.307887
389,2025-11-20T13:25:17.992754,89,7.365831,-1.838050,C,1.334031
390,2025-11-20T13:25:17.992754,90,5.684292,-2.574201,C,3.012486
391,2025-11-20T13:25:17.992754,91,3.905364,3.677575,B,7.298512
392,2025-11-20T13:25:17.992754,92,2.562473,1.498089,A,5.096422
393,2025-11-20T13:25:17.992754,93,4.926466,5.261938,B,9.792359
394,2025-11-20T13:25:17.992754,94,3.242086,-2.856126,C,0.027927
395,2025-11-20T13:25:17.992754,95,7.834940,-2.746386,C,2.965378
396,2025-11-20T13:25:17.992754,96,5.946053,2.346512,A,7.694289
397,2025-11-20T13:25:17.992754,97,1.494123,0.064781,B,1.471115
398,2025-11-20T13:25:17.992754,98,2.630023,3.857243,A,9.369635
399,2025-11-20T13:25:17.992754,99,6.109034,-1.830247,C,2.062603
400,2025-11-20T13:27:13.123058,0,4.004471,1.918820,B,6.690336
401,2025-11-20T13:27:13.123058,1,6.507049,3.461969,A,6.992152
402,2025-11-20T13:27:13.123058,2,7.634251,0.027691,B,8.285161
403,2025-11-20T13:27:13.123058,3,7.117777,2.970703,A,10.438256
404,2025-11-20T13:27:13.123058,4,2.388859,1.595956,B,3.477488
405,2025-11-20T13:27:13.123058,5,3.240108,2.314117,A,5.246684
406,2025-11-20T13:27:13.123058,6,1.837567,2.071283,A,4.320483
407,2025-11-20T13:27:13.123058,7,7.613854,-2.058953,B,4.503372
408,2025-11-20T13:27:13.123058,8,5.020583,3.491056,B,7.843972
409,2025-11-20T13:27:13.123058,9,4.090881,4.664233,A,13.236851
410,2025-11-20T13:27:13.123058,10,10.567299,-2.282292,C,5.874080
411,2025-11-20T13:27:13.123058,11,-0.921994,3.048954,A,5.091748
412,2025-11-20T13:27:13.123058,12,0.416635,-0.323806,C,0.695622
413,2025-11-20T13:27:13.123058,13,13.700666,3.445838,A,13.674909
414,2025-11-20T13:27:13.123058,14,3.800856,4.813999,B,6.860925
415,2025-11-20T13:27:13.123058,15,8.022346,3.098528,A,10.592110
416,2025-11-20T13:27:13.123058,16,4.311323,-1.910001,C,8.354203
417,2025-11-20T13:27:13.123058,17,10.802674,4.422635,A,10.435139
418,2025-11-20T13:27:13.123058,18,6.879525,2.360614,A,8.226982
419,2025-11-20T13:27:13.123058,19,9.025098,-5.259131,C,-0.845892
420,2025-11-20T13:27:13.123058,20,-1.190857,4.138227,A,7.594291
421,2025-11-20T13:27:13.123058,21,6.413823,-2.828385,C,0.023275
422,2025-11-20T13:27:13.123058,22,-1.824669,-0.514185,C,2.918296
423,2025-11-20T13:27:13.123058,23,7.090871,2.535561,A,11.936863
424,2025-11-20T13:27:13.123058,24,5.820841,0.991431,B,5.167841
425,2025-11-20T13:27:13.123058,25,5.069234,4.053017,B,10.005595
426,2025-11-20T13:27:13.123058,26,7.951848,4.723983,A,11.483297
427,2025-11-20T13:27:13.123058,27,-2.504727,1.557152,A,6.261587
428,2025-11-20T13:27:13.123058,28,3.565481,1.411500,A,9.180801
429,2025-11-20T13:27:13.123058,29,1.183976,0.389808,B,2.443837
430,2025-11-20T13:27:13.123058,30,13.495522,1.102193,C,9.616113
431,2025-11-20T13:27:13.123058,31,7.762415,3.167932,A,9.567962
432,2025-11-20T13:27:13.123058,32,12.559732,-4.046394,C,0.978875
433,2025-11-20T13:27:13.123058,33,10.252232,1.502289,A,6.390959
434,2025-11-20T13:27:13.123058,34,6.223311,2.267702,A,7.692879
435,2025-11-20T13:27:13.123058,35,8.569441,-5.342841,C,1.012854
436,2025-11-20T13:27:13.123058,36,9.994807,1.652633,A,12.228917
437,2025-11-20T13:27:13.123058,37,0.591223,1.012645,A,4.926724
438,2025-11-20T13:27:13.123058,38,-2.070379,3.007101,A,6.530082
439,2025-11-20T13:27:13.123058,39,5.736734,3.332783,B,7.921190
440,2025-11-20T13:27:13.123058,40,4.201225,-2.744124,C,2.676786
441,2025-11-20T13:27:13.123058,41,-3.048772,3.855280,A,7.652165
442,2025-11-20T13:27:13.123058,42,2.058806,1.196920,B,2.540135
443,2025-11-20T13:27:13.123058,43,5.006129,2.870872,B,6.981897
444,2025-11-20T13:27:13.123058,44,7.174255,5.080760,A,9.564452
445,2025-11-20T13:27:13.123058,45,5.222586,6.123104,A,12.260626
446,2025-11-20T13:27:13.123058,46,3.247856,1.409495,B,5.186845
447,2025-11-20T13:27:13.123058,47,1.771509,-0.366915,A,1.328667
448,2025-11-20T13:27:13.123058,48,4.753654,3.126492,A,9.616009
449,2025-11-20T13:27:13.123058,49,-0.693778,1.246315,A,4.859914
450,2025-11-20T13:27:13.123058,50,-6.095354,4.771030,A,5.501320
451,2025-11-20T13:27:13.123058,51,6.187535,2.324898,B,8.427277
452,2025-11-20T13:27:13.123058,52,3.693264,3.159419,A,9.154254
453,2025-11-20T13:27:13.123058,53,6.172532,2.387409,B,8.795797
454,2025-11-20T13:27:13.123058,54,6.425716,5.903343,B,11.327008
455,2025-11-20T13:27:13.123058,55,5.283360,4.340297,B,9.848522
456,2025-11-20T13:27:13.123058,56,2.191797,3.731053,B,6.624161
457,2025-11-20T13:27:13.123058,57,-1.248547,-0.221423,A,5.108588
458,2025-11-20T13:27:13.123058,58,1.983998,-1.336075,A,0.495045
459,2025-11-20T13:27:13.123058,59,5.419788,-3.488435,C,2.913492
460,2025-11-20T13:27:13.123058,60,6.073826,1.301529,A,4.772460
461,2025-11-20T13:27:13.123058,61,3.753266,2.861089,A,6.876717
462,2025-11-20T13:27:13.123058,62,6.098759,-1.517395,C,4.787051
463,2025-11-20T13:27:13.123058,63,8.536497,-1.062168,A,4.330260
464,2025-11-20T13:27:13.123058,64,-0.466810,-0.320421,A,2.712655
465,2025-11-20T13:27:13.123058,65,10.972036,3.662565,A,10.280888
466,2025-11-20T13:27:13.123058,66,-0.921580,3.790457,A,5.980688
467,2025-11-20T13:27:13.123058,67,10.053466,3.210593,A,7.381769
468,2025-11-20T13:27:13.123058,68,15.810435,2.177066,A,10.957456
469,2025-11-20T13:27:13.123058,69,-5.056011,-1.347427,A,-2.448544
470,2025-11-20T13:27:13.123058,70,4.068740,1.911475,B,4.953833
471,2025-11-20T13:27:13.123058,71,4.274303,3.256673,B,8.007377
472,2025-11-20T13:27:13.123058,72,11.169417,-2.294691,C,4.875850
473,2025-11-20T13:27:13.123058,73,4.213584,3.774544,B,9.626414
474,2025-11-20T13:27:13.123058,74,5.824405,2.483913,A,6.663681
475,2025-11-20T13:27:13.123058,75,5.711306,4.620139,A,9.098715
476,2025-11-20T13:27:13.123058,76,1.713423,3.580578,A,9.257876
477,2025-11-20T13:27:13.123058,77,5.428885,5.144357,A,11.507240
478,2025-11-20T13:27:13.123058,78,10.850031,-3.011802,B,7.939044
479,2025-11-20T13:27:13.123058,79,0.725049,-1.198881,C,3.970164
480,2025-11-20T13:27:13.123058,80,4.226088,2.046102,B,8.441451
481,2025-11-20T13:27:13.123058,81,4.838146,1.442535,B,7.320065
482,2025-11-20T13:27:13.123058,82,-0.390288,6.134005,A,5.669123
483,2025-11-20T13:27:13.123058,83,8.058939,-1.596557,C,0.702444
484,2025-11-20T13:27:13.123058,84,-2.709420,0.003008,A,0.881372
485,2025-11-20T13:27:13.123058,85,0.980743,-3.515816,C,-2.383172
486,2025-11-20T13:27:13.123058,86,4.938569,3.008897,A,7.572275
487,2025-11-20T13:27:13.123058,87,3.405489,4.207646,B,9.197216
488,2025-11-20T13:27:13.123058,88,12.238707,1.202846,A,9.242562
489,2025-11-20T13:27:13.123058,89,5.202511,2.210541,B,8.840475
490,2025-11-20T13:27:13.123058,90,5.162053,-5.608705,C,1.506520
491,2025-11-20T13:27:13.123058,91,6.953074,1.088222,A,7.341285
492,2025-11-20T13:27:13.123058,92,0.360692,3.410564,A,7.845699
493,2025-11-20T13:27:13.123058,93,3.898614,4.195338,B,8.330955
494,2025-11-20T13:27:13.123058,94,1.807058,2.034244,A,6.412484
495,2025-11-20T13:27:13.123058,95,7.699530,2.608712,B,11.045507
496,2025-11-20T13:27:13.123058,96,-0.412239,4.307683,A,6.393205
497,2025-11-20T13:27:13.123058,97,8.962344,2.559262,A,9.890648
498,2025-11-20T13:27:13.123058,98,6.258317,-0.120287,A,5.836709
499,2025-11-20T13:27:13.123058,99,8.337845,3.902796,B,12.299357
500,2025-11-20T13:28:48.847247,0,7.401441,-3.192274,C,1.853996
501,2025-11-20T13:28:48.847247,1,4.848212,2.277276,A,7.910281
502,2025-11-20T13:28:48.847247,2,4.663123,3.985303,B,8.052463
503,2025-11-20T13:28:48.847247,3,6.481346,2.852813,A,9.440197
504,2025-11-20T13:28:48.847247,4,5.669079,2.700753,A,9.105765
505,2025-11-20T13:28:48.847247,5,3.779789,-0.703136,A,7.334012
506,2025-11-20T13:28:48.847247,6,3.773883,-1.478399,C,3.520016
507,2025-11-20T13:28:48.847247,7,12.073963,1.259325,A,7.779304
508,2025-11-20T13:28:48.847247,8,-4.638876,6.216446,A,10.131774
509,2025-11-20T13:28:48.847247,9,6.106605,3.849115,B,10.481362
510,2025-11-20T13:28:48.847247,10,3.101989,0.993816,B,3.895939
511,2025-11-20T13:28:48.847247,11,2.298567,-1.484078,A,3.762279
512,2025-11-20T13:28:48.847247,12,8.711881,6.540272,A,13.759501
513,2025-11-20T13:28:48.847247,13,4.365505,5.684708,B,9.820617
514,2025-11-20T13:28:48.847247,14,3.639459,3.889954,B,7.596886
515,2025-11-20T13:28:48.847247,15,9.890451,3.325063,A,9.443703
516,2025-11-20T13:28:48.847247,16,11.874063,5.271715,A,14.069827
517,2025-11-20T13:28:48.847247,17,3.996290,-1.236034,C,6.283118
518,2025-11-20T13:28:48.847247,18,7.311664,-0.236817,C,5.799224
519,2025-11-20T13:28:48.847247,19,1.767783,0.578506,A,4.626402
520,2025-11-20T13:28:48.847247,20,6.078981,4.751863,B,10.309969
521,2025-11-20T13:28:48.847247,21,2.607197,2.285684,A,8.341382
522,2025-11-20T13:28:48.847247,22,2.987721,-0.280738,A,1.971165
523,2025-11-20T13:28:48.847247,23,5.062649,-1.825525,C,3.311841
524,2025-11-20T13:28:48.847247,24,4.677370,-0.831719,C,3.257156
525,2025-11-20T13:28:48.847247,25,2.009878,4.391940,A,8.037697
526,2025-11-20T13:28:48.847247,26,4.685135,1.115651,A,6.803276
527,2025-11-20T13:28:48.847247,27,6.396926,-4.246549,C,-0.165743
528,2025-11-20T13:28:48.847247,28,4.907656,3.567426,A,8.807062
529,2025-11-20T13:28:48.847247,29,-0.769473,5.889580,A,6.635481
530,2025-11-20T13:28:48.847247,30,2.241030,3.819585,B,5.704957
531,2025-11-20T13:28:48.847247,31,10.693441,-1.918588,C,7.210665
532,2025-11-20T13:28:48.847247,32,3.491684,-0.655163,C,3.662601
533,2025-11-20T13:28:48.847247,33,4.361836,-4.704377,C,1.188236
534,2025-11-20T13:28:48.847247,34,6.841591,0.045224,A,6.259046
535,2025-11-20T13:28:48.847247,35,-1.746508,0.562116,A,5.683764
536,2025-11-20T13:28:48.847247,36,7.220013,-3.193371,C,5.245073
537,2025-11-20T13:28:48.847247,37,-1.949221,0.101158,C,1.834875
538,2025-11-20T13:28:48.847247,38,0.719303,5.188861,A,8.001528
539,2025-11-20T13:28:48.847247,39,4.859356,0.313791,B,5.245101
540,2025-11-20T13:28:48.847247,40,6.970975,3.690341,A,8.809893
541,2025-11-20T13:28:48.847247,41,4.149884,0.835283,B,3.098221
542,2025-11-20T13:28:48.847247,42,-1.459505,1.280952,A,4.004242
543,2025-11-20T13:28:48.847247,43,2.314686,1.301456,A,5.840881
544,2025-11-20T13:28:48.847247,44,-1.327803,5.489237,A,10.191023
545,2025-11-20T13:28:48.847247,45,4.957306,-2.535112,C,5.890710
546,2025-11-20T13:28:48.847247,46,0.553398,4.645183,A,9.094038
547,2025-11-20T13:28:48.847247,47,7.961460,-0.390809,A,4.085223
548,2025-11-20T13:28:48.847247,48,6.900800,-3.965546,C,1.724295
549,2025-11-20T13:28:48.847247,49,9.316006,3.099704,B,12.450218
550,2025-11-20T13:28:48.847247,50,8.531590,1.874055,B,11.609521
551,2025-11-20T13:28:48.847247,51,5.448303,2.343056,A,10.248379
552,2025-11-20T13:28:48.847247,52,7.755892,-1.881197,C,5.887282
553,2025-11-20T13:28:48.847247,53,1.749222,-2.617609,C,-1.205157
554,2025-11-20T13:28:48.847247,54,10.359865,1.969317,A,4.426747
555,2025-11-20T13:28:48.847247,55,0.139617,3.224820,B,3.037348
556,2025-11-20T13:28:48.847247,56,2.544125,3.820579,B,7.820976
557,2025-11-20T13:28:48.847247,57,4.176276,3.334515,A,8.764820
558,2025-11-20T13:28:48.847247,58,4.516057,6.590106,A,13.971863
559,2025-11-20T13:28:48.847247,59,4.454663,6.224751,A,10.581720
560,2025-11-20T13:28:48.847247,60,2.113157,-0.606533,C,5.578886
561,2025-11-20T13:28:48.847247,61,5.091229,4.368350,A,12.728379
562,2025-11-20T13:28:48.847247,62,5.458303,-8.809889,C,-2.225662
563,2025-11-20T13:28:48.847247,63,14.521360,4.699276,A,14.450844
564,2025-11-20T13:28:48.847247,64,3.493115,1.839615,A,7.551752
565,2025-11-20T13:28:48.847247,65,4.168788,-1.050190,A,2.913880
566,2025-11-20T13:28:48.847247,66,0.598387,2.757533,A,4.043003
567,2025-11-20T13:28:48.847247,67,3.819076,-0.865684,A,3.688800
568,2025-11-20T13:28:48.847247,68,3.687048,5.921408,A,10.321600
569,2025-11-20T13:28:48.847247,69,4.160341,0.940471,A,5.307220
570,2025-11-20T13:28:48.847247,70,-3.745141,3.966379,A,4.949178
571,2025-11-20T13:28:48.847247,71,5.029003,-0.067448,B,4.316007
572,2025-11-20T13:28:48.847247,72,5.692421,4.795984,A,9.189979
573,2025-11-20T13:28:48.847247,73,6.592185,3.188442,B,8.397286
574,2025-11-20T13:28:48.847247,74,3.926981,3.847741,A,4.807649
575,2025-11-20T13:28:48.847247,75,0.064290,-0.185860,B,0.277448
576,2025-11-20T13:28:48.847247,76,9.969948,1.649124,A,8.892071
577,2025-11-20T13:28:48.847247,77,-0.263934,-2.665391,C,-2.317320
578,2025-11-20T13:28:48.847247,78,2.624326,0.880253,B,3.383557
579,2025-11-20T13:28:48.847247,79,4.912486,2.557245,B,7.383491
580,2025-11-20T13:28:48.847247,80,2.920963,-3.008456,C,1.115128
581,2025-11-20T13:28:48.847247,81,11.257269,4.740938,A,12.534071
582,2025-11-20T13:28:48.847247,82,-3.557122,3.528898,A,5.990411
583,2025-11-20T13:28:48.847247,83,13.477444,1.662590,A,10.416579
584,2025-11-20T13:28:48.847247,84,2.339731,2.658863,A,8.535760
585,2025-11-20T13:28:48.847247,85,-0.151183,-0.758809,A,3.625222
586,2025-11-20T13:28:48.847247,86,6.022812,6.583997,B,12.738242
587,2025-11-20T13:28:48.847247,87,0.892629,0.990674,A,4.348544
588,2025-11-20T13:28:48.847247,88,-0.444877,-0.443601,A,4.095675
589,2025-11-20T13:28:48.847247,89,2.881051,-3.155330,C,2.278453
590,2025-11-20T13:28:48.847247,90,3.663620,-3.713087,C,2.103035
591,2025-11-20T13:28:48.847247,91,-3.588415,-2.009405,C,0.912867
592,2025-11-20T13:28:48.847247,92,12.009216,4.615692,A,14.793223
593,2025-11-20T13:28:48.847247,93,4.260674,0.803889,B,4.430174
594,2025-11-20T13:28:48.847247,94,-1.525945,3.685159,A,6.443539
595,2025-11-20T13:28:48.847247,95,-0.980965,-0.719348,C,0.173291
596,2025-11-20T13:28:48.847247,96,4.589683,3.149129,B,8.009225
597,2025-11-20T13:28:48.847247,97,5.611381,2.222861,B,6.241943
598,2025-11-20T13:28:48.847247,98,8.419255,1.469611,B,8.103729
599,2025-11-20T13:28:48.847247,99,1.596058,1.786645,A,3.652932
600,2025-11-25T10:20:14.363687,0,6.421536,-2.298717,A,3.804453
601,2025-11-25T10:20:14.363687,1,14.413405,2.586280,A,12.940700
602,2025-11-25T10:20:14.363687,2,2.480602,-3.862331,C,-2.717176
603,2025-11-25T10:20:14.363687,3,5.311757,-2.567657,C,2.234717
604,2025-11-25T10:20:14.363687,4,10.271442,1.158076,A,9.300046
605,2025-11-25T10:20:14.363687,5,0.575692,3.089592,A,6.769667
606,2025-11-25T10:20:14.363687,6,8.047809,0.977137,B,11.304103
607,2025-11-25T10:20:14.363687,7,5.567352,1.999775,A,7.698540
608,2025-11-25T10:20:14.363687,8,10.758627,1.947695,A,11.606372
609,2025-11-25T10:20:14.363687,9,5.353688,1.876828,A,5.576375
610,2025-11-25T10:20:14.363687,10,4.987378,-3.252713,B,0.913079
611,2025-11-25T10:20:14.363687,11,6.879293,-0.410329,B,4.406849
612,2025-11-25T10:20:14.363687,12,1.826624,1.822787,A,5.675187
613,2025-11-25T10:20:14.363687,13,6.811359,1.561707,A,5.614797
614,2025-11-25T10:20:14.363687,14,10.598889,2.590073,A,10.037548
615,2025-11-25T10:20:14.363687,15,7.915575,-2.073232,A,5.486276
616,2025-11-25T10:20:14.363687,16,1.233998,-1.201393,C,1.512103
617,2025-11-25T10:20:14.363687,17,1.472675,0.878900,A,4.631918
618,2025-11-25T10:20:14.363687,18,8.635387,1.361297,C,6.567428
619,2025-11-25T10:20:14.363687,19,8.049295,-2.240742,C,4.513132
620,2025-11-25T10:20:14.363687,20,1.942810,-3.928543,B,-1.819196
621,2025-11-25T10:20:14.363687,21,7.879682,2.403365,C,9.057787
622,2025-11-25T10:20:14.363687,22,20.181995,-4.173639,C,6.938292
623,2025-11-25T10:20:14.363687,23,2.143615,-0.632982,B,0.961934
624,2025-11-25T10:20:14.363687,24,9.484299,3.652844,B,14.322576
625,2025-11-25T10:20:14.363687,25,6.667175,-0.705703,C,4.038030
626,2025-11-25T10:20:14.363687,26,1.725198,-0.960744,A,2.750340
627,2025-11-25T10:20:14.363687,27,4.466318,-0.187113,C,6.649170
628,2025-11-25T10:20:14.363687,28,3.696939,0.353703,B,4.238413
629,2025-11-25T10:20:14.363687,29,1.942745,2.123466,A,4.201848
630,2025-11-25T10:20:14.363687,30,5.511799,0.304764,A,4.973489
631,2025-11-25T10:20:14.363687,31,1.493763,-3.959464,C,-0.971136
632,2025-11-25T10:20:14.363687,32,4.253556,1.352343,B,5.328479
633,2025-11-25T10:20:14.363687,33,14.902126,-3.191252,C,4.621746
634,2025-11-25T10:20:14.363687,34,6.261510,3.320460,B,11.486441
635,2025-11-25T10:20:14.363687,35,2.075582,0.128838,C,2.761145
636,2025-11-25T10:20:14.363687,36,6.571461,-0.969910,B,4.692554
637,2025-11-25T10:20:14.363687,37,3.305537,0.339698,A,7.368514
638,2025-11-25T10:20:14.363687,38,3.869688,1.336697,A,4.838933
639,2025-11-25T10:20:14.363687,39,8.100147,-2.160093,C,5.992150
640,2025-11-25T10:20:14.363687,40,2.757825,1.561889,A,6.129609
641,2025-11-25T10:20:14.363687,41,7.249122,4.549118,B,11.466292
642,2025-11-25T10:20:14.363687,42,8.125258,-0.875243,C,3.326787
643,2025-11-25T10:20:14.363687,43,12.785964,0.924809,A,6.328081
644,2025-11-25T10:20:14.363687,44,4.989740,-1.556803,A,3.521692
645,2025-11-25T10:20:14.363687,45,6.506807,1.111183,A,8.013577
646,2025-11-25T10:20:14.363687,46,7.093331,-0.422616,A,5.560434
647,2025-11-25T10:20:14.363687,47,6.884659,2.138451,A,7.060094
648,2025-11-25T10:20:14.363687,48,0.944360,0.235022,A,4.253722
649,2025-11-25T10:20:14.363687,49,9.091104,-2.544762,B,7.852967
650,2025-11-25T10:20:14.363687,50,4.632057,0.088764,A,3.534135
651,2025-11-25T10:20:14.363687,51,0.037844,-0.241193,A,2.744179
652,2025-11-25T10:20:14.363687,52,7.503041,-0.880734,C,7.095348
653,2025-11-25T10:20:14.363687,53,-1.691201,-0.754583,A,3.354221
654,2025-11-25T10:20:14.363687,54,10.165505,1.624990,A,8.627619
655,2025-11-25T10:20:14.363687,55,11.969298,0.113655,C,7.940155
656,2025-11-25T10:20:14.363687,56,4.995662,-0.003213,B,6.021330
657,2025-11-25T10:20:14.363687,57,0.886285,3.032778,A,3.625441
658,2025-11-25T10:20:14.363687,58,3.346924,-1.863158,A,2.484790
659,2025-11-25T10:20:14.363687,59,14.589956,2.450654,A,9.654181
660,2025-11-25T10:20:14.363687,60,7.174340,-2.083311,C,6.554737
661,2025-11-25T10:20:14.363687,61,-2.889293,6.323677,A,5.864180
662,2025-11-25T10:20:14.363687,62,3.460336,-2.563263,B,0.337041
663,2025-11-25T10:20:14.363687,63,7.479674,2.918615,A,7.566000
664,2025-11-25T10:20:14.363687,64,6.017038,0.357629,A,2.521444
665,2025-11-25T10:20:14.363687,65,4.705143,1.637779,B,5.455195
666,2025-11-25T10:20:14.363687,66,15.397974,-1.392491,A,5.542275
667,2025-11-25T10:20:14.363687,67,9.507490,-0.501285,C,6.869921
668,2025-11-25T10:20:14.363687,68,0.136694,0.345742,B,-1.255544
669,2025-11-25T10:20:14.363687,69,5.379732,-2.694080,B,3.236406
670,2025-11-25T10:20:14.363687,70,10.226703,2.403777,A,9.575214
671,2025-11-25T10:20:14.363687,71,5.793192,-1.887609,A,1.670381
672,2025-11-25T10:20:14.363687,72,3.377076,-1.105838,B,2.233530
673,2025-11-25T10:20:14.363687,73,6.559664,0.963458,B,7.250010
674,2025-11-25T10:20:14.363687,74,5.270771,3.439371,B,8.343713
675,2025-11-25T10:20:14.363687,75,7.540305,-0.411346,A,5.603655
676,2025-11-25T10:20:14.363687,76,2.951897,1.448948,A,6.792153
677,2025-11-25T10:20:14.363687,77,2.440756,3.327423,A,8.071186
678,2025-11-25T10:20:14.363687,78,4.680071,-0.605814,B,2.732825
679,2025-11-25T10:20:14.363687,79,12.535656,2.767799,A,11.351499
680,2025-11-25T10:20:14.363687,80,2.969614,-2.668267,C,-2.760769
681,2025-11-25T10:20:14.363687,81,4.246715,2.711208,B,7.609334
682,2025-11-25T10:20:14.363687,82,-5.205830,-0.501564,A,1.548877
683,2025-11-25T10:20:14.363687,83,2.432531,-2.466829,C,1.202343
684,2025-11-25T10:20:14.363687,84,4.174311,-2.041809,A,-0.634476
685,2025-11-25T10:20:14.363687,85,2.286815,2.157314,B,4.763120
686,2025-11-25T10:20:14.363687,86,7.211418,1.120017,A,3.492701
687,2025-11-25T10:20:14.363687,87,9.335657,-3.946029,A,2.083994
688,2025-11-25T10:20:14.363687,88,0.393685,1.387564,A,2.894567
689,2025-11-25T10:20:14.363687,89,11.543155,-2.194678,A,3.318079
690,2025-11-25T10:20:14.363687,90,-0.222332,-0.770148,C,3.412087
691,2025-11-25T10:20:14.363687,91,12.096228,0.396812,C,10.917316
692,2025-11-25T10:20:14.363687,92,-0.490862,3.057803,A,5.146103
693,2025-11-25T10:20:14.363687,93,2.217720,-4.351439,C,-3.016215
694,2025-11-25T10:20:14.363687,94,4.303899,2.551478,A,6.021158
695,2025-11-25T10:20:14.363687,95,1.259374,0.097675,A,6.019773
696,2025-11-25T10:20:14.363687,96,5.596547,0.224912,C,6.412741
697,2025-11-25T10:20:14.363687,97,9.486383,-2.059194,C,4.248207
698,2025-11-25T10:20:14.363687,98,2.942585,0.452884,A,3.011124
699,2025-11-25T10:20:14.363687,99,12.546582,1.961736,C,10.472151
700,2025-11-25T10:20:14.363687,0,6.421536,-2.298717,A,3.804453
701,2025-11-25T10:20:14.363687,1,14.413405,2.586280,A,12.940700
702,2025-11-25T10:20:14.363687,2,2.480602,-3.862331,C,-2.717176
703,2025-11-25T10:20:14.363687,3,5.311757,-2.567657,C,2.234717
704,2025-11-25T10:20:14.363687,4,10.271442,1.158076,A,9.300046
705,2025-11-25T10:20:14.363687,5,0.575692,3.089592,A,6.769667
706,2025-11-25T10:20:14.363687,6,8.047809,0.977137,B,11.304103
707,2025-11-25T10:20:14.363687,7,5.567352,1.999775,A,7.698540
708,2025-11-25T10:20:14.363687,8,10.758627,1.947695,A,11.606372
709,2025-11-25T10:20:14.363687,9,5.353688,1.876828,A,5.576375
710,2025-11-25T10:20:14.363687,10,4.987378,-3.252713,B,0.913079
711,2025-11-25T10:20:14.363687,11,6.879293,-0.410329,B,4.406849
712,2025-11-25T10:20:14.363687,12,1.826624,1.822787,A,5.675187
713,2025-11-25T10:20:14.363687,13,6.811359,1.561707,A,5.614797
714,2025-11-25T10:20:14.363687,14,10.598889,2.590073,A,10.037548
715,2025-11-25T10:20:14.363687,15,7.915575,-2.073232,A,5.486276
716,2025-11-25T10:20:14.363687,16,1.233998,-1.201393,C,1.512103
717,2025-11-25T10:20:14.363687,17,1.472675,0.878900,A,4.631918
718,2025-11-25T10:20:14.363687,18,8.635387,1.361297,C,6.567428
719,2025-11-25T10:20:14.363687,19,8.049295,-2.240742,C,4.513132
720,2025-11-25T10:20:14.363687,20,1.942810,-3.928543,B,-1.819196
721,2025-11-25T10:20:14.363687,21,7.879682,2.403365,C,9.057787
722,2025-11-25T10:20:14.363687,22,20.181995,-4.173639,C,6.938292
723,2025-11-25T10:20:14.363687,23,2.143615,-0.632982,B,0.961934
724,2025-11-25T10:20:14.363687,24,9.484299,3.652844,B,14.322576
725,2025-11-25T10:20:14.363687,25,6.667175,-0.705703,C,4.038030
726,2025-11-25T10:20:14.363687,26,1.725198,-0.960744,A,2.750340
727,2025-11-25T10:20:14.363687,27,4.466318,-0.187113,C,6.649170
728,2025-11-25T10:20:14.363687,28,3.696939,0.353703,B,4.238413
729,2025-11-25T10:20:14.363687,29,1.942745,2.123466,A,4.201848
730,2025-11-25T10:20:14.363687,30,5.511799,0.304764,A,4.973489
731,2025-11-25T10:20:14.363687,31,1.493763,-3.959464,C,-0.971136
732,2025-11-25T10:20:14.363687,32,4.253556,1.352343,B,5.328479
733,2025-11-25T10:20:14.363687,33,14.902126,-3.191252,C,4.621746
734,2025-11-25T10:20:14.363687,34,6.261510,3.320460,B,11.486441
735,2025-11-25T10:20:14.363687,35,2.075582,0.128838,C,2.761145
736,2025-11-25T10:20:14.363687,36,6.571461,-0.969910,B,4.692554
737,2025-11-25T10:20:14.363687,37,3.305537,0.339698,A,7.368514
738,2025-11-25T10:20:14.363687,38,3.869688,1.336697,A,4.838933
739,2025-11-25T10:20:14.363687,39,8.100147,-2.160093,C,5.992150
740,2025-11-25T10:20:14.363687,40,2.757825,1.561889,A,6.129609
741,2025-11-25T10:20:14.363687,41,7.249122,4.549118,B,11.466292
742,2025-11-25T10:20:14.363687,42,8.125258,-0.875243,C,3.326787
743,2025-11-25T10:20:14.363687,43,12.785964,0.924809,A,6.328081
