"",timestamp,X,W,C,Y,call_id
371,2025-12-02 11:14:38.031194,11.137165,-3.257245,C,4.951652,3
372,2025-12-02 11:14:38.031194,5.022932,-0.780935,C,5.679833,3
373,2025-12-02 11:14:38.031194,2.771098,-0.631852,C,4.941658,3
374,2025-12-02 11:14:38.031194,8.820239,-0.905201,C,3.396898,3
375,2025-12-02 11:14:38.031194,11.610979,1.241034,A,8.614058,3
376,2025-12-02 11:14:38.031194,9.397448,-1.632210,C,6.961129,3
377,2025-12-02 11:14:38.031194,4.781149,-1.280851,A,4.695604,3
378,2025-12-02 11:14:38.031194,-4.450401,-0.527836,A,1.160953,3
379,2025-12-02 11:14:38.031194,16.032815,-0.987257,C,5.413925,3
380,2025-12-02 11:14:38.031194,10.468712,-2.410131,A,6.823502,3
381,2025-12-02 11:14:38.031194,5.677668,4.751673,A,8.714304,3
382,2025-12-02 11:14:38.031194,12.192243,2.866919,A,12.605817,3
383,2025-12-02 11:14:38.031194,2.467361,0.018803,A,2.913227,3
384,2025-12-02 11:14:38.031194,9.848915,-0.170004,C,5.122044,3
385,2025-12-02 11:14:38.031194,8.099935,1.224192,A,6.975223,3
386,2025-12-02 11:14:38.031194,10.028662,0.640389,A,8.517789,3
387,2025-12-02 11:14:38.031194,6.044623,-1.468039,A,6.177425,3
388,2025-12-02 11:14:38.031194,4.495196,0.871103,B,4.657507,3
389,2025-12-02 11:14:38.031194,0.077709,3.116461,A,6.766616,3
390,2025-12-02 11:14:38.031194,-4.073991,1.411536,A,-0.545128,3
391,2025-12-02 11:14:38.031194,7.377264,0.888361,A,9.098775,3
392,2025-12-02 11:14:38.031194,4.810155,1.293207,B,5.669850,3
393,2025-12-02 11:14:38.031194,2.412637,0.389355,A,4.018837,3
394,2025-12-02 11:14:38.031194,6.553246,1.167788,A,8.154913,3
395,2025-12-02 11:14:38.031194,5.742242,0.557478,C,7.034944,3
396,2025-12-02 11:14:38.031194,10.105050,-0.648162,C,2.569920,3
397,2025-12-02 11:14:38.031194,11.809170,0.163260,A,8.461672,3
398,2025-12-02 11:14:38.031194,2.065245,0.299506,C,3.984520,3
399,2025-12-02 11:14:38.031194,3.823203,2.693925,A,8.856289,3
400,2025-12-02 12:19:14.576958,5.737694,3.123287,B,9.443978,4
401,2025-12-02 12:19:14.576958,6.466250,1.521036,B,7.106412,4
402,2025-12-02 12:19:14.576958,1.099935,1.874360,A,7.134037,4
403,2025-12-02 12:19:14.576958,8.343503,-7.056186,C,2.988665,4
404,2025-12-02 12:19:14.576958,9.663380,-1.743538,C,6.302780,4
405,2025-12-02 12:19:14.576958,-0.705413,-2.459619,C,1.089332,4
406,2025-12-02 12:19:14.576958,5.580349,3.764224,A,7.104401,4
407,2025-12-02 12:19:14.576958,1.274914,-4.573033,C,-0.712358,4
408,2025-12-02 12:19:14.576958,-1.505741,-2.217246,A,-1.894311,4
409,2025-12-02 12:19:14.576958,1.979959,3.049839,A,7.490972,4
410,2025-12-02 12:19:14.576958,6.323161,4.881890,B,11.488599,4
411,2025-12-02 12:19:14.576958,3.910738,-0.502487,C,4.941770,4
412,2025-12-02 12:19:14.576958,2.465853,-1.380965,A,4.338148,4
413,2025-12-02 12:19:14.576958,4.335967,-2.331929,C,0.174704,4
414,2025-12-02 12:19:14.576958,6.218912,3.062777,A,7.941227,4
415,2025-12-02 12:19:14.576958,9.446150,-2.000248,C,5.660948,4
416,2025-12-02 12:19:14.576958,4.166456,0.535325,A,5.980298,4
417,2025-12-02 12:19:14.576958,1.429849,1.066926,A,3.869344,4
418,2025-12-02 12:19:14.576958,3.585094,0.066429,B,3.521987,4
419,2025-12-02 12:19:14.576958,6.225585,-1.736794,C,3.261025,4
420,2025-12-02 12:19:14.576958,3.170881,1.149728,B,3.556794,4
421,2025-12-02 12:19:14.576958,11.110987,-2.732591,C,3.345610,4
422,2025-12-02 12:19:14.576958,6.024821,1.343777,B,6.981022,4
423,2025-12-02 12:19:14.576958,5.994236,1.818836,B,6.083324,4
424,2025-12-02 12:19:14.576958,7.178750,0.239004,A,6.573660,4
425,2025-12-02 12:19:14.576958,1.026323,0.001327,A,2.606014,4
426,2025-12-02 12:19:14.576958,10.075050,2.406961,A,11.577782,4
427,2025-12-02 12:19:14.576958,14.372595,-3.376989,C,6.381587,4
428,2025-12-02 12:19:14.576958,0.247249,-0.391252,A,0.896946,4
429,2025-12-02 12:19:14.576958,-1.970369,-0.222709,A,1.855003,4
430,2025-12-02 12:19:14.576958,-2.425391,3.640318,A,6.380175,4
431,2025-12-02 12:19:14.576958,-9.668963,-4.626281,C,-4.876054,4
432,2025-12-02 12:19:14.576958,5.659379,3.548444,A,11.553400,4
433,2025-12-02 12:19:14.576958,8.782921,4.333050,A,10.295271,4
434,2025-12-02 12:19:14.576958,9.965373,-1.139656,A,6.019446,4
435,2025-12-02 12:19:14.576958,8.149167,-2.282554,C,4.191662,4
436,2025-12-02 12:19:14.576958,5.236873,0.323318,B,4.524002,4
437,2025-12-02 12:19:14.576958,1.864865,-1.246948,C,1.700304,4
438,2025-12-02 12:19:14.576958,7.044792,0.380459,B,7.937887,4
439,2025-12-02 12:19:14.576958,10.208489,0.555423,C,8.944359,4
440,2025-12-02 12:19:14.576958,6.313095,-2.731767,C,6.002254,4
441,2025-12-02 12:19:14.576958,0.908078,1.409016,A,5.262396,4
442,2025-12-02 12:19:14.576958,9.009734,-1.246579,A,7.379706,4
443,2025-12-02 12:19:14.576958,9.535585,0.855789,A,6.003060,4
444,2025-12-02 12:19:14.576958,8.659381,1.224500,A,9.343169,4
445,2025-12-02 12:19:14.576958,3.705194,3.004354,A,6.099347,4
446,2025-12-02 12:19:14.576958,5.202113,-1.343182,A,3.264056,4
447,2025-12-02 12:19:14.576958,4.879782,-0.255084,B,4.177059,4
448,2025-12-02 12:19:14.576958,8.996790,0.649577,B,7.786609,4
449,2025-12-02 12:19:14.576958,3.874868,-0.435145,A,7.676573,4
450,2025-12-02 12:19:14.576958,3.447194,4.112905,A,5.113824,4
451,2025-12-02 12:19:14.576958,7.722773,2.050906,B,9.283982,4
452,2025-12-02 12:19:14.576958,11.774271,-1.127276,C,9.865054,4
453,2025-12-02 12:19:14.576958,3.469994,1.081130,A,4.070322,4
454,2025-12-02 12:19:14.576958,8.004025,-3.912765,C,1.193373,4
455,2025-12-02 12:19:14.576958,6.821362,-2.342090,A,3.275823,4
456,2025-12-02 12:19:14.576958,7.257514,2.912541,C,6.401090,4
457,2025-12-02 12:19:14.576958,-3.267316,-2.420461,A,-1.454942,4
458,2025-12-02 12:19:14.576958,6.314507,3.578851,A,9.014132,4
459,2025-12-02 12:19:14.576958,4.870966,0.580540,B,6.165974,4
460,2025-12-02 12:19:14.576958,5.919639,2.223273,A,7.444563,4
461,2025-12-02 12:19:14.576958,6.771941,-0.150574,B,5.989950,4
462,2025-12-02 12:19:14.576958,5.559551,2.545054,B,7.275331,4
463,2025-12-02 12:19:14.576958,2.379685,0.588652,A,4.171494,4
464,2025-12-02 12:19:14.576958,3.194864,1.312436,B,4.260700,4
465,2025-12-02 12:19:14.576958,2.506402,4.751885,C,6.376702,4
466,2025-12-02 12:19:14.576958,6.393853,0.150442,C,5.795910,4
467,2025-12-02 12:19:14.576958,-0.312280,-0.480649,A,2.093654,4
468,2025-12-02 12:19:14.576958,6.435049,-0.846874,C,6.299153,4
469,2025-12-02 12:19:14.576958,4.411052,2.514616,A,8.415841,4
470,2025-12-02 12:19:14.576958,15.298005,-2.049322,C,4.836904,4
471,2025-12-02 12:19:14.576958,5.760349,1.043128,B,7.584923,4
472,2025-12-02 12:19:14.576958,9.626815,5.760868,A,15.311778,4
473,2025-12-02 12:19:14.576958,7.146035,1.175804,B,9.386537,4
474,2025-12-02 12:19:14.576958,6.262061,1.707876,A,6.481597,4
475,2025-12-02 12:19:14.576958,5.676816,2.869220,B,8.964783,4
476,2025-12-02 12:19:14.576958,6.477921,5.056801,B,12.891519,4
477,2025-12-02 12:19:14.576958,7.407860,-3.067084,C,3.145517,4
478,2025-12-02 12:19:14.576958,8.480864,-6.377758,A,-1.437850,4
479,2025-12-02 12:19:14.576958,11.066809,-3.142842,C,4.673328,4
480,2025-12-02 12:19:14.576958,5.898865,3.400080,B,8.080583,4
481,2025-12-02 12:19:14.576958,-3.296655,2.688391,C,5.406447,4
482,2025-12-02 12:19:14.576958,7.110509,3.102402,A,10.183168,4
483,2025-12-02 12:19:14.576958,4.614045,-3.335683,B,1.086964,4
484,2025-12-02 12:19:14.576958,7.338331,-2.052872,C,1.817643,4
485,2025-12-02 12:19:14.576958,-0.473102,-2.760601,A,0.293537,4
486,2025-12-02 12:19:14.576958,2.474421,2.014895,A,5.299628,4
487,2025-12-02 12:19:14.576958,1.808816,-0.630049,A,3.643090,4
488,2025-12-02 12:19:14.576958,4.963418,-0.106539,B,3.779464,4
489,2025-12-02 12:19:14.576958,6.854504,-4.159113,C,1.203253,4
490,2025-12-02 12:19:14.576958,4.024236,-2.777780,A,-0.273154,4
491,2025-12-02 12:19:14.576958,11.026638,2.047600,A,8.037945,4
492,2025-12-02 12:19:14.576958,1.807592,2.381218,C,11.716501,4
493,2025-12-02 12:19:14.576958,12.891371,-0.626352,C,5.103340,4
494,2025-12-02 12:19:14.576958,5.580410,2.203042,C,9.207468,4
495,2025-12-02 12:19:14.576958,6.584450,-0.389152,B,5.614590,4
496,2025-12-02 12:19:14.576958,2.189514,-2.380675,A,2.422144,4
497,2025-12-02 12:19:14.576958,8.785328,-3.127385,C,2.608567,4
498,2025-12-02 12:19:14.576958,7.020739,-0.949412,A,3.677964,4
499,2025-12-02 12:19:14.576958,1.356436,-1.240130,A,3.046768,4
